,predict,actual
2206,16395.636327572498,11106
18972,31434.57986571592,38254
15521,43930.033771128205,46892
4938,25302.289409967445,23446
6443,11160.467845793915,11106
13360,5910.3820166051155,7404
9484,37454.39764504143,34552
5002,30112.583432768603,34552
4668,27262.98296819934,28382
24653,16429.386332466605,9872
8267,32091.139053759554,30850
23069,43635.93524910629,38254
6295,2762.599196987783,6170
13560,22009.316262430435,23446
22251,40173.2929544341,38254
11637,19700.62585102585,17276
20431,10431.180847434845,13574
20130,13193.579424224466,12340
20616,20522.04017238973,20978
19147,6739.591627176335,8638
5235,38352.03082806196,39488
22224,19401.284679504322,23446
16924,-1529.361180118176,17276
17915,34874.18623078674,38254
4323,26988.491245440502,23446
10053,20613.64909499931,22212
21503,16592.234930312807,13574
20794,13684.259397536607,16042
10353,8757.41117432876,8638
21100,8686.469926915619,8638
9376,10086.877405317155,8638
21519,15576.536859809796,14808
7985,11075.18832886724,13574
16885,7347.371850892664,8638
6415,16757.127532941762,16042
7307,2728.465012431284,6170
350,1198.165882626602,7404
6928,30878.07653183103,28382
8640,37409.50432031155,39488
20487,8963.868350023351,9872
24478,39112.620358064865,37020
23679,20604.873868901464,19744
18471,22601.5383181183,22212
4044,29534.15422085265,25914
20934,46993.691025584296,48126
12049,38222.87433740079,40722
20210,38377.40492026477,34552
16098,39369.6285701141,43190
5069,17032.29174054502,17276
1387,22215.842092176685,17276
2535,57019.52341668648,67870
9679,23503.00542016051,20978
21996,4686.570733126888,9872
6783,3698.0632500956717,6170
7807,35297.92484255309,32084
15249,52316.97273988425,51828
11859,33512.87669222463,37020
4150,33083.07959472663,30850
3375,14499.867906541167,11106
488,33852.304641465016,32084
4842,33319.652259582086,33318
9949,39555.99723857583,38254
22718,23040.663422755293,20978
9816,12290.187467372445,11106
18422,52666.644022036155,54296
8998,17380.909303122775,18510
7283,5594.731771695337,7404
14490,37733.9173611339,34552
20199,23946.851720146635,20978
23053,4493.0112005770525,6170
19222,33881.624849173066,34552
15000,20292.5080137474,17276
7167,8567.960058277176,7404
8793,16705.341481399762,12340
5333,24654.70709961194,27148
6771,46136.59433605688,41956
22961,23789.95370523451,20978
22294,30818.78239446535,30850
9205,28087.477298544887,25914
6611,35084.148621265034,37020
9862,8682.064120601919,7404
7817,16890.90062892174,18510
15428,46901.217099123984,48126
18443,14504.187040469169,14808
6258,22698.37513478741,23446
23388,56077.032500024274,57998
12781,24021.303430173735,22212
1809,39341.46843636225,40722
7007,5036.590831994925,7404
7161,22912.697655453816,22212
3492,39665.558737227606,41956
13779,39240.54734544951,39488
21127,7469.06318425972,7404
17658,19628.617217714513,20978
7041,18294.51856803633,16042
15514,19216.85441573413,19744
24997,33666.074620260944,33318
23589,40942.78135657727,43190
13558,22185.58656449559,16042
8808,36672.0477107384,38254
4807,36134.14070270575,30850
13390,17089.97665065525,16042
14185,17512.193015680386,18510
10814,40020.32612122255,35786
3176,14571.017883076944,8638
8028,37985.18467509355,38254
5439,22038.586388321535,25914
1237,28278.203589244535,35786
5975,8045.348094971145,7404
8220,7713.294408704822,6170
19131,42649.18639034273,48126
1178,39475.30066271273,38254
20056,7690.4008950798525,6170
22868,39498.77204401483,44424
9765,29147.272086564142,30850
14378,47212.51696011693,50594
1076,22628.944615664113,20978
23526,8485.670241887254,8638
20208,35117.80359518648,39488
22648,33516.190121746586,40722
13092,19343.720642031265,24680
9188,52754.133116570636,50594
7367,16934.813009315338,19744
19711,26148.824014374833,22212
16329,10223.76544776443,4936
23386,25381.186783834357,20978
10507,23955.12497675961,23446
14207,28862.699848435957,27148
5920,5248.34851473583,4936
23099,40209.564991652274,37020
2169,22761.37668844805,27148
9571,42286.427587540165,37020
24733,33688.44552438732,39488
4602,48527.35630490519,53062
23103,10153.58097740872,9872
4296,30565.838238983742,25914
14149,22870.37545218062,20978
22935,15506.352292821699,18510
24686,27767.832687730304,28382
21928,34606.66721361189,33318
24312,25501.589957901793,25914
18012,59626.213095641244,59232
14902,60334.86146173814,67870
13152,36611.729939900775,32084
4617,60844.25973938109,64168
1165,15617.429695216852,16042
5280,22562.605534494985,22212
1261,15529.171420073715,16042
16671,33573.89708428754,32084
22691,45168.24667613598,40722
11001,25254.866025110205,27148
4507,28831.52037207846,34552
863,45633.434225438454,49360
12187,27806.12727230479,28382
12328,40935.20235915924,44424
23305,34788.62963955522,29616
20723,22902.29334117971,22212
13419,42126.10603261039,41956
17596,33001.35897553971,29616
20137,22191.16213394102,19744
15646,45386.796755445495,39488
19116,40879.78751655086,41956
23841,28354.621167059497,29616
11682,40649.557801152914,37020
454,31442.373119020856,24680
3588,11824.203167135038,8638
16383,36839.01846970423,43190
15346,35944.121993427194,35786
21845,12171.372037197203,13574
7538,24649.713727429822,20978
718,11070.565101016356,7404
10997,17710.738260703583,14808
6943,40935.442263267556,34552
8150,29017.830641511515,27148
1238,13636.688324982943,18510
9352,8006.093318452642,6170
1127,35968.360246472024,38254
9586,10719.50877292563,7404
23409,35138.318558110856,33318
1194,32115.014070965655,28382
5937,48031.81599975597,50594
13539,18519.29020446205,14808
11311,9188.041540964448,6170
7783,9836.671851524392,9872
16001,34445.48106269246,30850
8770,37660.68096060005,37020
9,12554.335799292032,8638
4633,4376.443703725406,8638
15733,13170.617716501947,6170
12699,-1470.2425257261075,4936
11807,30440.451267665383,30850
7016,26787.55898368901,24680
4425,45536.470357936094,54296
7455,39079.44025685439,35786
10934,46183.61381769272,53062
13790,24068.930498137946,30850
18803,35149.76769291852,30850
21951,23842.77916083835,22212
499,30910.68351542185,30850
8572,32459.966824588202,34552
4254,24390.574109083533,25914
21734,26681.649821627852,27148
4043,27389.892832862188,28382
888,9458.647436694839,7404
23928,37152.830143284504,37020
23175,53800.23296476682,48126
6952,56095.404369315875,60466
8782,7374.946563904918,6170
23505,43153.96335509661,41956
69,19850.725201793037,13574
5679,9098.45115233682,7404
11417,6269.2392761339215,7404
7363,32099.42504526596,34552
2488,12916.532134684876,7404
7085,8138.311450695453,6170
20939,15277.658760179556,11106
10783,6026.299590437938,9872
3079,7711.456449890935,8638
17731,8209.35222201813,8638
18536,16956.29861291587,19744
15967,40853.76869715776,34552
22566,33218.66128388932,34552
5334,20486.728355670115,24680
24506,60554.712292268625,56764
21082,24674.254409146102,20978
4770,4935.524816339592,7404
19049,18373.916277890825,17276
7989,-1443.2206597958757,3702
14805,46337.59309283155,45658
747,21781.02506310749,24680
1156,19822.469826440625,17276
19044,25757.909985507275,20978
4706,15335.883272770487,18510
5640,11053.044179312084,4936
12213,21649.014644291856,23446
19967,25975.776064962956,24680
5957,33887.77736548014,34552
10609,22940.375848195574,23446
12951,35484.72742205694,37020
17732,21420.56416029443,22212
3739,23559.2716565769,20978
13804,24530.068543644316,25914
9030,45562.08429921423,46892
23655,25685.3865379732,29616
2336,24456.828730931487,24680
3970,44955.18594621998,41956
24873,27998.789613436624,33318
16492,40285.95187616309,39488
5543,33487.14745768325,30850
991,31253.77053919285,28382
23032,37090.39774037068,38254
20140,32138.167088750208,28382
17786,46548.82944787049,49360
12064,36004.169763664795,37020
21943,29702.190926594714,29616
12720,18619.85989177401,14808
8,20612.653834958655,22212
5331,28521.842793387,30850
2092,23792.476109779862,20978
3807,39261.158777706434,39488
5292,45432.00008960003,43190
18026,42200.26635717605,39488
4330,41940.368384711575,40722
3499,35963.475088032355,35786
6137,29766.767382173235,29616
22429,36352.57824555354,34552
6823,5974.01854516188,6170
7252,53871.7050875882,55530
20011,25954.014360229812,24680
20776,37601.114833268744,39488
1438,20992.711071720078,20978
12823,39826.22101845477,34552
19406,5055.117107437543,6170
9349,19662.089541411304,19744
23783,27420.346270261776,27148
24524,44052.69979057675,43190
13557,43060.27117136198,46892
4894,9925.91685936193,4936
1362,25883.688696663234,24680
13946,12572.837039184145,6170
5831,19460.02263200954,16042
11595,49613.8040655177,53062
878,18159.37064953449,19744
12522,27651.022265124695,23446
12101,44126.647637061134,40722
9937,5289.725790663244,6170
15536,41436.15854432601,46892
47,55506.15023736705,60466
20982,-1306.7732593784876,7404
19837,7091.4051357402095,9872
19997,8949.00179892533,9872
20523,20608.457710198498,23446
15966,15307.271747134957,16042
19230,44803.037832322545,43190
24721,33669.045300149126,37020
15808,13784.199251105054,17276
9641,34273.832008761994,39488
18506,43652.177622596035,39488
809,11467.11210168496,16042
8240,35495.66217189918,33318
7,27037.23834661908,29616
9565,40879.27599648735,37020
11900,11222.204709300673,8638
13181,12751.449662257268,14808
24254,45671.29844477569,39488
15624,28249.248006154845,23446
2227,42181.6649208577,50594
19526,21828.38537805751,20978
16271,30427.27758397681,35786
11168,26277.81723554976,25914
7529,2363.227365179152,3702
18022,26818.36062682178,23446
19283,51039.90244231258,51828
21584,36254.994107264865,34552
10359,49223.109643877615,49360
22994,32914.54213693013,30850
12821,47609.210267438204,43190
10943,6141.399021932601,3702
15236,40502.87432071684,38254
11404,17740.33961801641,22212
14162,15440.206404716067,18510
16004,42549.8130935245,38254
23300,5022.625707252311,6170
3259,31820.886612461258,32084
5355,40638.10803965241,39488
19502,15256.034721276053,18510
21257,34839.8505289264,30850
20416,28928.359453116125,30850
20103,40375.161571430515,43190
6847,14667.420456592034,14808
8904,40590.09907132134,38254
7416,16416.186010843827,17276
20030,10276.067145887637,7404
7129,36163.86776279422,37020
20388,20334.447995236747,23446
21741,10932.030622981325,9872
10425,37261.40417582345,35786
9888,36351.99561037305,35786
12544,10571.223377542261,4936
19009,32336.784430222422,30850
17447,33176.28689923753,25914
19724,39259.67848590446,37020
10901,39330.62887367063,37020
2712,27031.98370696443,23446
5725,37838.98790037152,34552
23506,36051.35695837009,29616
17663,50101.04786982086,53062
23029,12724.480605655475,9872
22134,23210.24057703909,22212
10948,17506.479480765098,20978
10880,40287.949390336915,37020
8065,18089.834884893666,22212
5935,36140.708958751755,35786
14157,40071.94314265958,40722
5464,8772.789633007778,12340
439,29847.465701049423,30850
22331,-1058.5609625665838,7404
5243,32204.02350660022,35786
15364,9535.871696512062,8638
3483,4562.746003384466,6170
1480,29209.142670883055,34552
8833,25015.547967769562,20978
1981,26011.409345395066,22212
19449,23134.268424737278,25914
10447,17869.891520279423,22212
20852,54456.81139686817,51828
722,33681.13338639043,38254
13083,27947.617313502364,24680
21701,41413.14433732429,40722
1482,55102.19243039377,59232
11937,39390.577772265126,35786
12283,32773.54210836308,30850
11444,6565.0342022062505,8638
15326,45772.56511687988,48126
12937,29265.297674813075,28382
4585,37100.780915051204,38254
295,45949.71459455528,46892
23913,9930.702628143152,12340
11442,40918.67344137217,40722
19593,13169.510001249859,8638
17039,25785.469401830658,28382
21742,21626.044998973073,25914
477,6874.727741204202,7404
8566,9386.540735054588,8638
7765,13471.323135391678,12340
22625,27532.40146389487,30850
5881,55943.63184082325,57998
16736,39530.0167183648,35786
18508,12840.417202362776,14808
8457,29806.811654082998,29616
20502,17550.73765707237,19744
18029,15890.142041660198,18510
11696,30342.91327739064,28382
9385,6414.980067291646,6170
20432,26239.550616341,22212
22482,11007.239715139294,13574
5925,23364.378457293646,28382
14789,25471.857082803584,25914
14511,7477.385369366536,7404
18194,17972.56430867576,16042
8523,51277.00270252139,54296
16254,46473.60506519608,48126
7049,31193.898921728818,33318
8277,39710.36724675151,35786
17502,12344.506764254398,8638
21285,16720.95876513731,16042
9997,53882.069526488354,54296
14680,23600.97375240177,22212
17573,17277.766708153107,17276
6997,18860.628824067266,14808
14497,32462.116919816985,37020
10472,9479.169478578424,9872
8855,25792.866143848165,24680
23751,24547.574070139417,25914
1182,18598.901787720184,17276
9228,52788.73090703816,55530
24004,38814.26800167358,37020
12179,24220.57852438437,22212
18968,36350.603951847464,34552
20681,44449.87256354162,44424
15719,24003.43984203194,28382
2955,25792.84614802447,27148
660,42233.5749200725,39488
11246,5267.701553144678,3702
1273,15412.958741232149,20978
23129,22194.209535279202,19744
12291,31858.08923739727,34552
23230,6355.0249422840625,3702
16324,34688.29204258612,37020
21836,31896.66960280779,30850
22255,13252.713068922432,7404
2323,38570.628451893135,34552
3331,10864.57469178936,9872
7362,26182.46153009843,25914
11343,13415.43841198194,8638
23077,6298.175175779612,6170
22474,33403.2080528207,39488
5754,10128.955203704489,6170
13887,42143.33196627327,38254
18568,16652.963498312893,19744
9346,18393.464255719402,14808
14518,21784.958116556023,19744
7519,39370.375343149884,41956
15592,12732.214413413913,7404
2252,49065.537894591704,55530
8236,42597.77628193115,39488
13143,24329.498320715764,23446
24552,31077.02664420798,30850
1730,18078.67554213621,17276
15068,6255.880235816556,6170
6201,35195.76362459082,39488
8315,36529.29903583303,37020
6256,18039.00587542735,19744
7990,8920.886063757876,8638
15998,25086.80877006799,25914
5039,37639.94765537425,40722
6805,13148.382975873905,13574
3173,54526.61177930432,56764
19405,47712.93721483335,48126
20996,16693.285866816655,16042
21962,36378.75318077146,34552
24813,48682.074229006364,46892
9105,28405.103049849,24680
2398,42689.97299287176,39488
8406,42281.87812810548,43190
13279,26388.163922296324,30850
20775,28033.79553013123,29616
12634,29053.699970091682,28382
24927,20781.29504711132,18510
23336,24584.12285298907,25914
21772,47869.8520561398,55530
15543,42565.046998828926,37020
6409,27907.086337889483,29616
12113,15244.752700242607,12340
1872,33246.633557541354,30850
5653,334.4584806923631,3702
14308,31307.8060732703,34552
5357,11581.059495918904,6170
19277,38131.46450347625,40722
2347,14108.24629805223,17276
5904,12188.26951067283,8638
18436,19668.29026326842,20978
17773,35546.944044320684,32084
7001,21185.279732195486,18510
7224,13070.047083282701,9872
4388,31611.779469674428,34552
5225,22941.383340736757,23446
6773,10264.888930482533,11106
14915,7459.731068729545,8638
10592,6818.412300949867,8638
12122,37852.21436638206,37020
24468,27164.646632651624,27148
22071,25304.562913957347,22212
14517,25306.894032269374,28382
7292,18267.21970048169,20978
19556,35187.220838273126,33318
10393,40709.45750221028,33318
10008,13384.671691858543,13574
16296,36705.74668387755,37020
5218,14330.708165543703,14808
9715,29808.63264423329,24680
10714,39957.41124877754,37020
2515,25002.509343683534,27148
15838,32120.0167447557,32084
5328,42323.76048490078,44424
23005,33293.980493182025,35786
22991,27947.279717082412,30850
8094,20302.285382102804,18510
2306,60091.372561990196,65402
768,3087.8856842853393,3702
3782,34888.16771540045,35786
5427,40413.72262797257,43190
998,13026.616554692857,16042
22628,27571.36072270467,20978
24798,7471.645290928334,8638
8382,15640.438577300934,13574
18411,29139.261300403796,23446
24971,20052.430295988626,23446
17229,30929.50798324655,25914
16252,22148.89894138566,18510
21204,25886.641463736105,24680
8346,37567.12873179265,38254
23507,33233.17644695746,32084
20670,40993.82256180694,40722
19401,33322.06762518758,35786
3775,25934.49212862293,27148
15732,28642.124038923528,32084
9559,17378.445206747645,18510
14029,30072.72466572634,34552
10057,29340.518335655313,37020
12066,15018.512105824982,18510
4230,37946.563361676264,37020
9088,28932.92944584223,28382
16943,11821.083882475032,11106
21639,42783.451350480536,40722
16402,21198.424717620896,23446
21023,14644.287593966503,12340
6113,10948.103213616772,11106
14986,43140.06294497567,38254
14709,23750.763436463676,25914
2470,19246.897972128092,22212
9282,7884.968826342611,7404
21621,26132.738633113626,24680
8905,3901.0703352351866,4936
22431,12674.704931628152,7404
17716,18324.816755469183,17276
9778,52493.50641853498,57998
21547,37802.81617416235,33318
12836,4259.510236618157,3702
1427,42209.66320017337,46892
20138,24366.227564978704,27148
4055,19895.16969531931,19744
1310,26756.233944785574,23446
12896,23079.291650986568,22212
12508,19649.73237394006,17276
23965,28223.21940328276,29616
9038,54069.592555769384,60466
7424,11917.174725599256,12340
7558,7231.347581830807,7404
1624,17059.415406011176,12340
14422,18663.57261439786,14808
22005,36245.1733026313,37020
17519,24868.62469473729,24680
15786,23726.317164857403,22212
16339,30405.94169048887,30850
4288,24061.440196060314,19744
14442,22892.422811643217,19744
18778,29540.426818392596,29616
12986,40551.203408535504,39488
18613,20791.65034796539,17276
17981,25500.156364744867,23446
4293,6185.8431529492245,4936
11631,38279.896269676,40722
7814,5134.081833602528,4936
24159,7048.044571902501,7404
8569,27436.902427980902,29616
23812,12928.104684928909,9872
20182,28306.10233232708,28382
8027,19829.433162738816,18510
7568,25998.582774918188,28382
17263,24983.1856815017,20978
774,9547.148394292744,8638
12345,29261.671162066687,27148
7442,39107.02267003228,44424
16437,24456.45890340668,22212
2895,28336.15881803901,30850
8728,54320.345672195865,54296
19370,39491.741052609985,43190
21612,16889.348175115396,13574
16968,42414.52488840568,40722
4024,33814.404524459824,29616
2997,7198.1549337204915,11106
18256,25067.701983376595,24680
5655,25966.314326976848,29616
1946,17199.365021807018,17276
11537,45360.71429878185,45658
22550,26570.226797265605,20978
9678,24279.80472721312,20978
4572,9105.26847546897,13574
10697,32181.828307505377,32084
2157,44328.91473472104,48126
23909,11247.29492669304,7404
21615,8277.310922549555,8638
7698,33340.3997584781,33318
13714,8927.252467969553,11106
1034,5737.904326948081,6170
19065,54328.726496949224,57998
17267,9733.804130412336,9872
3014,58825.396967738416,64168
5500,51502.44466710104,53062
14298,15136.86094931289,13574
5094,11729.355305616162,13574
22758,32184.98997359878,29616
17253,14754.00666612286,9872
14245,54171.5322820545,54296
22368,31867.563041242483,30850
9977,29209.06400548447,24680
10594,24660.04229808271,28382
4136,8544.271126150406,6170
18081,28441.787859798937,30850
7838,20820.139868233127,17276
11623,23534.576604658214,23446
20563,9864.40051444365,8638
5384,33058.41793240985,25914
1943,40486.34493542697,35786
24429,57225.500791523475,60466
10520,38120.16599506718,34552
10009,12668.628331124733,13574
19450,32897.526733490165,28382
3828,37648.62879654336,35786
12621,16430.60958886357,14808
9939,19156.8472104374,16042
19301,59337.308962124414,59232
14503,42747.0270140411,43190
3269,6697.703250210712,7404
17487,40185.28044076852,39488
20850,50061.79846710239,53062
2782,28664.63176095926,34552
1426,29857.64604960222,25914
6211,44786.427776643,43190
4036,42377.11826854336,40722
3368,-231.2389317821635,6170
15361,26326.823653772073,24680
23952,21698.859890442196,18510
20520,23352.023254983676,18510
24696,25656.86332683095,22212
5759,10059.719705043462,7404
8187,27638.245929417604,25914
16302,33345.42432113942,32084
18092,12231.536894668889,14808
3316,24157.97338409679,20978
18926,37805.37220143208,35786
18879,14812.342980929403,11106
24325,49803.37606125638,55530
20074,40778.341015714,37020
8163,42030.39516409063,34552
6283,23925.101084169582,22212
14382,34884.6739494473,35786
2482,31515.818838704072,29616
7938,10969.12003761369,9872
15876,9243.263513078662,6170
3590,11342.812519428373,13574
5821,34070.19268843664,33318
18177,54436.30166596806,51828
12041,42756.10544397817,46892
3253,31686.50827905781,33318
4798,18048.922325154585,17276
19322,28692.301571693508,34552
15927,52667.926528786644,61700
17007,60123.14648602797,62934
4347,11446.623005239828,8638
11406,8373.555032040595,8638
14327,31561.07793653147,34552
19167,28782.101691656753,29616
18330,13722.100863827289,13574
4098,15140.002741475175,12340
11407,11623.884845022263,11106
18470,14155.52760522583,17276
17545,11535.236031759829,11106
19668,33934.16761286428,34552
2584,24450.136111154166,27148
18009,16720.512808102925,13574
21326,6637.934527572745,8638
24614,6791.554372493507,8638
321,18567.93604006411,18510
21320,34908.39824266739,41956
20394,38731.09590742864,37020
24416,29451.65764878174,34552
8001,43856.15838329076,40722
10147,36493.99581076204,39488
9672,39234.46732665898,40722
5408,38658.33870382983,38254
14910,46378.01407836785,44424
23630,36504.01666747751,38254
14483,47979.071660139394,46892
7583,34275.804373794184,28382
11489,12552.718402618728,11106
12302,27624.62102403735,29616
23955,17608.898976184875,18510
560,16546.42014810886,19744
10191,37597.371952844565,39488
1885,45263.79035196609,46892
20139,5443.132005429092,7404
10743,21331.600094144334,25914
20335,6059.554479341539,7404
12847,34783.9293307451,37020
19387,42413.66831939953,35786
7687,25186.62167934179,22212
23167,60401.22847850545,59232
8213,23160.417261849114,25914
17516,42298.645949643076,35786
23845,35073.73264713967,37020
1060,13261.261344757124,16042
22178,37968.0085067582,39488
7311,31171.963113256224,30850
20655,8461.837051212024,9872
17416,37157.107528348875,35786
21786,8471.48871661827,4936
6158,15499.430966784212,17276
11346,26378.36441936553,27148
8554,26731.384865233875,32084
24979,36347.59237848253,37020
11931,11059.253656391902,12340
21635,38977.820528665645,38254
13343,52831.758796967726,60466
19213,28030.78674190229,28382
1870,45154.63552627218,44424
3633,27976.110013142425,22212
16710,27487.79622545408,25914
1641,45367.257743604176,45658
24272,33892.92910996653,35786
402,33837.68583905304,38254
12186,13687.407755199773,13574
19517,26187.714526288353,25914
24077,8739.826698317882,7404
9691,38298.27577007539,35786
14758,12603.885484599094,7404
12596,34061.6841851045,34552
15211,21621.289658560432,18510
15771,36300.19811668015,38254
752,27382.11659939319,28382
2007,24398.73012201291,25914
6747,6451.360729406333,8638
615,8153.805508465181,11106
11639,26293.099883179442,23446
21022,10570.41563813348,8638
13767,31599.0417243203,33318
3512,50122.34740366691,53062
21652,26796.895200111572,27148
