,predict,actual
18972,31818.064488344015,38254
15521,44110.04295032247,46892
4938,26242.779146947596,23446
6443,10773.786948547173,11106
13360,6496.129440169726,7404
9484,37521.60783284728,34552
5002,30736.188654308597,34552
4668,27425.736979269765,28382
24653,16592.000293747238,9872
8267,32047.40448973761,30850
23069,45934.73996726825,38254
6295,2333.2542247614188,6170
13560,20484.546915987114,23446
22251,40873.16039193327,38254
11637,20410.977799337485,17276
20431,9517.484584120062,13574
20130,12470.2259623861,12340
20616,19526.086026365552,20978
19147,9118.56111102776,8638
5235,37865.50554266533,39488
22224,20424.678094019877,23446
16924,-2072.7735789952126,17276
17915,35710.49881831155,38254
4323,27884.416982056962,23446
10053,20754.987801427884,22212
21503,17559.206127085854,13574
20794,16018.65029026324,16042
10353,9233.231111724559,8638
21100,9462.571113118158,8638
9376,10773.786948547173,8638
21519,14950.587043182555,14808
7985,10672.929534805107,13574
16885,7138.093209338015,8638
6415,18985.09196321167,16042
7307,6037.44943738253,6170
350,650.627797877227,7404
6928,30007.06776608063,28382
8640,36622.9034729206,39488
20487,9347.901112421358,9872
24478,37636.277833544074,37020
23679,20640.31780073108,19744
18471,25032.645309805335,22212
4044,30506.848652914996,25914
20934,46420.93285169256,48126
12049,37737.13524728614,40722
20210,39062.163669669884,34552
16098,39062.163669669884,43190
5069,17444.536126389055,17276
1387,22364.15740393479,17276
2535,55361.358754585024,67870
9679,23606.759473679514,20978
21996,6679.413206550817,9872
6783,5184.913604740711,6170
7807,35967.23940906992,32084
15249,51881.323607847495,51828
11859,33358.62032516662,37020
4150,31831.764783026403,30850
3375,15051.44445692462,11106
488,33587.96032656022,32084
4842,33587.96032656022,33318
9949,40460.53662415858,38254
22718,23148.079470892317,20978
9816,13166.878618011606,11106
18422,51780.46619410544,54296
8998,16674.314354113918,18510
7283,5327.096487074634,7404
14490,36737.573473617405,34552
20199,22607.19770001078,20978
23053,6266.789438776128,6170
19222,33129.280323773026,34552
15000,22295.5436382505,17276
7167,8050.497863947077,7404
8793,16592.000293747238,12340
5333,24917.975309108533,27148
6771,46989.21521193888,41956
22961,24188.85442088057,20978
22294,32047.40448973761,30850
9205,27283.666389208185,25914
6611,36425.91941185712,37020
9862,9233.231111724559,7404
7817,16477.33029305044,18510
15428,46705.07403181572,48126
18443,15166.114457621421,14808
6258,23377.419472285914,23446
23388,55760.169935404985,57998
12781,23918.413535439802,22212
1809,38947.49366897309,40722
7007,6496.129440169726,7404
7161,23262.749471589115,22212
3492,39176.83367036669,41956
13779,39176.83367036669,39488
21127,6780.382912565227,7404
17658,18870.421962514873,20978
7041,19099.76196390847,16042
15514,20640.31780073108,19744
24997,33243.95032446983,33318
23589,40717.3895071893,43190
13558,20227.806325228736,16042
8808,35912.43823034036,38254
4807,34669.836160595645,30850
13390,17903.216129176253,16042
14185,17646.475538417875,18510
10814,40460.53662415858,35786
3176,13625.670913071152,8638
8028,38534.8699011984,38254
5439,23377.419472285914,25914
1237,26641.81491231224,35786
5975,7990.629041979838,7404
8220,9462.571113118158,6170
19131,42143.27534331511,48126
1178,37993.98813031686,38254
20056,9233.231111724559,6170
22868,38649.5399018952,44424
9765,29067.26252210679,30850
14378,47617.366394152436,50594
1076,22295.5436382505,20978
23526,9003.89111033096,8638
20208,34399.39527515487,39488
22648,31905.33389967603,40722
13092,21722.193634766503,24680
9188,52935.79885251814,50594
7367,15179.927044576156,19744
19711,26114.52114384075,22212
16329,10659.116947850374,4936
23386,25999.85114314395,20978
10507,23492.089472982712,23446
14207,29979.554884443507,27148
5920,4841.015894922657,4936
23099,39217.934554413856,37020
2169,23276.449766271508,27148
9571,43569.16117944093,37020
24733,36054.50882040195,39488
4602,50813.148068494454,53062
23103,9476.38370007289,9872
4296,29310.302818182783,25914
14149,23148.079470892317,20978
22935,16018.65029026324,18510
24686,26458.53114593115,28382
21928,34555.16615989884,33318
24312,24803.305308411735,25914
18012,58396.3019009454,59232
14902,59125.42278917337,67870
13152,36439.731998811854,32084
4617,59180.33626017528,64168
1165,16092.21940691287,16042
5280,21722.193634766503,22212
1261,15450.367930016924,16042
16671,32175.774785116802,32084
22691,46177.78026334423,40722
11001,26343.861145234347,27148
4507,28695.851930651614,34552
863,45962.252848905366,49360
12187,28040.18786680093,28382
12328,40488.0495057957,44424
23305,32973.509439029054,29616
20723,21951.5336361601,22212
13419,41799.26534122472,41956
17596,31703.394487647212,29616
20137,23148.079470892317,19744
15646,45535.92878644829,39488
19116,40373.37950509891,41956
23841,28040.18786680093,29616
11682,40602.7195064925,37020
454,31905.33389967603,24680
3588,12199.672784672986,8638
16383,37365.72465583096,43190
15346,36210.39199741826,35786
21845,12653.39743649485,13574
7538,22951.20770210118,20978
718,10929.670125563485,7404
10997,16545.94405873473,14808
6943,40602.7195064925,34552
8150,30506.848652914996,27148
1238,13565.802091103911,18510
9352,7564.4172717951,6170
1127,38291.82960512242,38254
9586,10787.599535501906,7404
23409,35568.42822824997,33318
1194,31547.62360290324,28382
5937,47617.47868642478,50594
13539,18815.620783785314,14808
11311,9462.571113118158,6170
7783,10888.456949243973,9872
16001,35013.84616268604,30850
8770,37521.60783284728,37020
9,14592.764454137425,8638
4633,3887.5103562664285,8638
15733,13510.888620102003,6170
12699,-403.95973906575216,4936
11807,30506.848652914996,30850
7016,26114.52114384075,24680
4425,44751.894427218416,54296
7455,38163.45930974322,35786
10934,45962.252848905366,53062
13790,22607.19770001078,30850
18803,34899.17616198924,30850
21951,23262.749471589115,22212
499,31932.73448904081,30850
8572,33702.51803498467,34552
4254,23492.089472982712,25914
21734,26715.271736689527,27148
4043,27682.477570028143,28382
888,9003.89111033096,7404
23928,37081.5834757078,37020
23175,53435.69203162484,48126
6952,55902.240525466565,60466
8782,7922.0152762955395,6170
23505,42839.92799894062,41956
69,19214.431964605268,13574
5679,10773.786948547173,7404
11417,6652.012617186038,7404
7363,30736.188654308597,34552
2488,13281.548618708404,7404
7085,9462.571113118158,6170
20939,14308.623274014268,11106
10783,6395.2720264276595,9872
3079,8050.497863947077,8638
17731,6752.982323200448,8638
18536,17903.216129176253,19744
15967,41015.23098199485,34552
22566,33872.10150668338,34552
5334,22066.2036368569,24680
24506,59767.38655834166,56764
21082,24688.635307714936,20978
4770,4868.416484287438,7404
19049,17288.765241645084,17276
7989,-403.95973906575216,3702
14805,44765.70701417315,45658
747,23377.419472285914,24680
1156,22066.2036368569,17276
19044,25999.85114314395,20978
4706,16247.990291656837,18510
5640,12085.002783976188,4936
12213,23377.419472285914,23446
19967,26114.52114384075,24680
5957,33702.63032725702,34552
10609,23606.759473679514,23446
12951,35013.84616268604,37020
17732,21951.5336361601,22212
3739,24573.965307018138,20978
13804,24688.635307714936,25914
9030,46191.480558026626,46892
23655,24647.534423667767,29616
2336,22951.20770210118,24680
3970,45421.258785751495,41956
24873,27485.605801237005,33318
16492,39332.60455511066,39488
5543,33358.62032516662,30850
991,32047.40448973761,28382
23032,36054.50882040195,38254
20140,30479.44806355022,28382
17786,45150.81790031072,49360
12064,35582.128522932355,37020
21943,29195.63281748598,29616
12720,18545.179898344544,14808
8,20025.866913199916,22212
5331,30506.848652914996,30850
2092,24573.965307018138,20978
3807,39062.163669669884,39488
5292,44596.123542474445,43190
18026,42569.487113499854,39488
4330,40602.7195064925,40722
3499,36865.9437689966,35786
6137,30736.188654308597,29616
22429,36095.72199672146,34552
6823,7807.345275598741,6170
7252,52692.758556442146,55530
20011,25986.15084846156,24680
20776,37649.97812822647,39488
1438,20951.97186249137,20978
12823,40190.095738717806,34552
19406,6496.129440169726,6170
9349,20754.987801427884,19744
23783,27810.847865407333,27148
24524,43569.16117944093,43190
13557,43096.668589698995,46892
4894,9476.38370007289,4936
1362,24519.16412828858,24680
13946,10929.670125563485,6170
5831,19984.76602915275,16042
11595,48658.14134414069,53062
878,19214.431964605268,19744
12522,27884.416982056962,23446
12101,43569.16117944093,40722
9937,6496.129440169726,6170
15536,42129.46275636038,46892
47,55801.270819452155,60466
20982,-403.95973906575216,7404
19837,6881.352618579637,9872
19997,9462.571113118158,9872
20523,20754.987801427884,23446
15966,13795.14209249751,16042
19230,44765.70701417315,43190
24721,34912.76416439929,37020
15808,15876.57970020166,17276
9641,36095.72199672146,39488
18506,43225.15117735054,39488
809,11429.45101239785,16042
8240,34669.836160595645,33318
7,27425.736979269765,29616
9565,41157.30157205643,37020
11900,9733.12429083127,8638
13181,12598.596257765288,14808
24254,44995.04701556675,39488
15624,29195.63281748598,23446
2227,41515.01186882921,50594
19526,21951.5336361601,20978
16271,30277.5086515214,35786
11168,26458.53114593115,25914
7529,3873.697769311689,3702
18022,26783.885502373818,23446
19283,49712.61658881132,51828
21584,36325.06199811506,34552
10359,48130.959867941536,49360
22994,32817.626262012745,30850
12821,48158.36045730632,43190
10943,6725.469441563325,3702
15236,41258.27127807084,38254
11404,19099.76196390847,22212
14162,16018.65029026324,18510
16004,41001.53068731246,38254
23300,3415.130058796842,6170
3259,32331.54566986077,32084
5355,40373.37950509891,39488
19502,16206.88940760967,18510
21257,34811.906750657225,30850
20416,28966.292816092384,30850
20103,39534.43167486713,43190
6847,14936.774456227822,14808
8904,40373.37950509891,38254
7416,15491.468814064092,17276
20030,12199.672784672986,7404
7129,36095.72199672146,37020
20388,23005.896588558397,23446
21741,11740.99278188579,9872
10425,37278.56753677129,35786
9888,37406.93783215048,35786
12544,9490.083994755281,4936
19009,32162.074490434406,30850
17447,33129.280323773026,25914
19724,37865.61783493767,37020
10901,39447.27455580745,37020
2712,27654.96468839102,23446
5725,37494.2072434825,34552
23506,34899.17616198924,29616
17663,49400.962527051044,53062
23029,12213.48537162772,9872
22134,23148.079470892317,22212
10948,16477.33029305044,20978
10880,38832.82366827629,37020
8065,16660.61405943153,22212
5935,37122.684359754974,35786
14157,39291.50367106348,40722
5464,9416.514878105652,12340
439,30506.848652914996,30850
22331,-403.95973906575216,7404
5243,32033.70419505522,35786
15364,9003.89111033096,8638
3483,5184.913604740711,6170
1480,30736.188654308597,34552
8833,24505.463833606187,20978
1981,25958.750259096778,22212
19449,23492.089472982712,25914
10447,19329.10196530207,22212
20852,53293.50914929093,51828
722,34555.16615989884,38254
13083,27613.976096616192,24680
21701,41799.15304895237,40722
1482,55787.57052476977,59232
11937,38832.82366827629,35786
12283,31318.283601509644,30850
11444,7463.335273508344,8638
15326,44536.367012779556,48126
12937,29452.37340824436,28382
4585,37750.94783424088,38254
295,46191.480558026626,46892
23913,9348.013404693704,12340
11442,40602.7195064925,40722
19593,13510.888620102003,8638
17039,25999.85114314395,28382
21742,23404.820061650695,25914
477,6652.012617186038,7404
8566,9233.231111724559,8638
7765,14936.774456227822,12340
22625,27797.14757072494,30850
5881,54962.43528149272,57998
16736,39818.68514726263,35786
18508,13112.077439282044,14808
8457,28182.370749134858,29616
20502,17788.54612847945,19744
18029,17444.536126389055,18510
11696,30392.178652218197,28382
9385,7922.0152762955395,6170
20432,25032.645309805335,22212
22482,12314.342785369787,13574
5925,23207.948292859557,28382
14789,25600.927670051653,25914
14511,8889.221109634162,7404
18194,19214.431964605268,16042
8523,51266.87272031633,54296
16254,45036.14789961393,48126
7049,32162.074490434406,33318
8277,39974.4560320066,35786
17502,12396.65684573647,8638
21285,19214.431964605268,16042
9997,53151.43855922934,54296
14680,24688.523015442588,22212
17573,17504.404948356296,17276
6997,19329.10196530207,14808
14497,32803.92596733035,37020
10472,10888.456949243973,9872
8855,27641.26439370863,24680
23751,26229.191144537548,25914
1182,18187.469601571753,17276
9228,52009.80619549903,55530
24004,37750.94783424088,37020
12179,23519.490062347493,22212
18968,35981.05199602466,34552
20681,44651.03701347636,44424
15719,23377.419472285914,28382
2955,26343.861145234347,27148
660,43183.93800103102,39488
11246,6725.469441563325,3702
1273,14010.781799208718,20978
23129,22180.8736375537,19744
12291,31818.064488344015,34552
23230,6725.469441563325,3702
16324,34555.16615989884,37020
21836,31818.064488344015,30850
22255,13625.558620798802,7404
2323,39406.06137948794,34552
3331,9233.343403996902,9872
7362,25958.637966824437,25914
11343,13740.228621495602,8638
23077,6725.469441563325,6170
22474,33243.95032446983,39488
5754,12085.002783976188,6170
13887,40488.0495057957,38254
18568,17444.536126389055,19744
9346,18329.540191633336,14808
14518,22066.2036368569,19744
7519,37865.61783493767,41956
15592,12213.48537162772,7404
2252,49185.43511261218,55530
8236,43211.3385903958,39488
13143,24688.635307714936,23446
24552,33243.95032446983,30850
1730,18228.570485618926,17276
15068,6496.129440169726,6170
6201,34899.17616198924,39488
8315,36325.06199811506,37020
6256,18870.421962514873,19744
7990,8064.198158629467,8638
15998,25289.385900563713,25914
5039,37406.93783215048,40722
6805,14936.774456227822,13574
3173,53348.422620292826,56764
19405,46462.03373573974,48126
20996,17559.206127085854,16042
21962,36224.09229210065,34552
24813,48644.44104945829,46892
9105,29310.302818182783,24680
2398,43454.37888647178,39488
8406,41542.412458194,43190
13279,27884.416982056962,30850
20775,27412.036684587376,29616
12634,28966.292816092384,28382
24927,20869.657802124682,18510
23336,24431.78242468421,25914
21772,47901.61986654794,55530
15543,41501.31157414683,37020
6409,29296.490231228043,29616
12113,15221.027928623324,12340
1872,33587.96032656022,30850
5653,2447.811933185876,3702
14308,32074.805079102392,34552
5357,10645.528945440326,6170
19277,38676.940491259986,40722
2347,13510.888620102003,17276
5904,13510.888620102003,8638
18436,20640.31780073108,20978
17773,35527.32734420279,32084
7001,20126.836619214326,18510
7224,12314.342785369787,9872
4388,31703.394487647212,34552
5225,22863.938290769158,23446
6773,12085.002783976188,11106
14915,7922.0152762955395,8638
10592,8206.268748691045,8638
12122,37750.94783424088,37020
24468,27756.046686677775,27148
22071,25161.015605184526,22212
14517,26114.52114384075,28382
7292,19099.76196390847,20978
19556,36723.87317893501,33318
10393,41015.23098199485,33318
10008,13740.228621495602,13574
16296,35784.18022723352,37020
5218,14707.434454834223,14808
9715,29993.36747139824,24680
10714,40602.60721422015,37020
2515,26229.191144537548,27148
15838,32047.40448973761,32084
5328,42839.92799894062,44424
23005,33101.87973440825,35786
22991,27884.416982056962,30850
8094,19728.025438394372,18510
2306,59139.23537612811,65402
768,3873.697769311689,3702
3782,36095.72199672146,35786
5427,40258.709504402104,43190
998,14822.104455531024,16042
22628,27425.736979269765,20978
24798,7807.345275598741,8638
8382,15977.549406216069,13574
18411,29310.302818182783,23446
24971,20754.987801427884,23446
17229,30736.188654308597,25914
16252,20695.231271732988,18510
21204,24147.7535368334,24680
8346,37406.93783215048,38254
23507,32061.10478442,32084
20670,39048.4633749875,40722
19401,34555.16615989884,35786
3775,25729.41025770318,27148
15732,28966.292816092384,32084
9559,16206.88940760967,18510
14029,29324.00311286517,34552
10057,29195.63281748598,37020
12066,15051.44445692462,18510
4230,35797.88052191591,37020
9088,29424.97281887958,28382
16943,12227.185666310112,11106
21639,43183.93800103102,40722
16402,20167.937503261495,23446
21023,14139.152094587907,12340
6113,10672.929534805107,11106
14986,43225.15117735054,38254
14709,24445.595011638947,25914
2470,20268.907209275905,22212
9282,6895.052913262026,7404
21621,26586.90144131034,24680
8905,3658.1703548728306,4936
22431,10915.969830881095,7404
17716,20525.647800034283,17276
9778,51895.13619480223,57998
21547,38947.381376700745,33318
12836,5299.58360543751,3702
1427,42042.19334502837,46892
20138,23647.860357726684,27148
4055,20640.31780073108,19744
1310,25472.669666944803,23446
12896,21951.5336361601,22212
12508,20268.907209275905,17276
23965,27999.08698275376,29616
9038,54361.68468864395,60466
7424,13510.888620102003,12340
7558,7949.528157932668,7404
1624,16234.402289246791,12340
14422,18288.439307586166,14808
22005,36095.72199672146,37020
17519,26073.307967521236,24680
15786,23492.089472982712,22212
16339,29864.88488374671,30850
4288,22708.16740602519,19744
14442,21295.981864581765,19744
18778,29837.484294381928,29616
12986,40258.709504402104,39488
18613,20640.31780073108,17276
17981,27769.74698136016,23446
4293,6725.469441563325,4936
11631,38392.79931113682,40722
7814,3786.5406502520204,4936
24159,7807.345275598741,7404
8569,27141.595799146606,29616
23812,14652.633276104663,9872
20182,27297.366683890574,28382
8027,18728.351372453293,18510
7568,26229.191144537548,28382
17263,23932.11383012219,20978
774,10659.116947850374,8638
12345,29310.302818182783,27148
7442,38947.49366897309,44424
16437,24917.975309108533,22212
2895,27870.71668737457,30850
8728,53435.5797393525,54296
19370,39176.83367036669,43190
21612,16633.21347006675,13574
16968,41913.93534192151,40722
4024,34500.25268889694,29616
2997,7922.0152762955395,11106
18256,25032.645309805335,24680
5655,25445.269077580022,29616
1946,17559.206127085854,17276
11537,44880.377014869955,45658
22550,26458.53114593115,20978
9678,24390.79383290939,20978
4572,10659.116947850374,13574
10697,32304.14508049599,32084
2157,43454.49117874414,48126
23909,10915.969830881095,7404
21615,10659.116947850374,8638
7698,34284.61298218573,33318
13714,11970.33278327939,11106
1034,7807.345275598741,6170
19065,54219.614098582366,57998
17267,7922.127568567888,9872
3014,58639.3421970214,64168
5500,52009.69390322668,53062
14298,13767.74150313273,13574
5094,11301.080717018662,13574
22758,32061.10478442,29616
17253,15051.44445692462,9872
14245,54462.654394658355,54296
22368,32061.10478442,30850
9977,28526.380751225257,24680
10594,27783.334983770208,28382
4136,7922.127568567888,6170
18081,28695.851930651614,30850
7838,20754.987801427884,17276
11623,24688.635307714936,23446
20563,9375.413994058483,8638
5384,31946.434783723205,25914
1943,40258.709504402104,35786
24429,56287.463703876485,60466
10520,37521.60783284728,34552
10009,13112.077439282044,13574
19450,33257.65061915222,28382
3828,38791.61049195678,35786
12621,18201.169896254145,14808
9939,20525.647800034283,16042
19301,59240.09278987016,59232
14503,41872.722165602005,43190
3269,8889.221109634162,7404
17487,39062.163669669884,39488
20850,49272.59223167185,53062
2782,27540.406979966563,34552
1426,30392.178652218197,25914
6211,45421.258785751495,43190
4036,42028.60534261831,40722
3368,-518.5174474902091,6170
15361,26458.53114593115,24680
23952,21552.722455340143,18510
20520,22822.83740672199,18510
24696,26343.861145234347,22212
5759,10659.116947850374,7404
8187,29310.302818182783,25914
16302,32973.509439029054,32084
18092,12011.545959598903,14808
3316,22836.53770140438,20978
18926,38947.49366897309,35786
18879,14936.774456227822,11106
24325,48245.62986863834,55530
20074,40886.86068661566,37020
8163,41900.12275496678,34552
6283,23418.632648605435,22212
14382,35582.128522932355,35786
2482,32088.50537378478,29616
7938,9233.343403996902,9872
15876,10429.776946456775,6170
3590,11470.551896445022,13574
5821,35013.84616268604,33318
18177,54091.24380320318,51828
12041,42528.38622945268,46892
3253,32345.24596454316,33318
4798,17701.38900941978,17276
19322,28851.622815395585,34552
15927,52151.87678556061,61700
17007,58754.01219771819,62934
4347,12085.002783976188,8638
11406,7266.463504717204,8638
14327,31575.024192268025,34552
19167,27783.447276042552,29616
18330,13625.558620798802,13574
4098,15248.428517988104,12340
11407,13510.888620102003,11106
18470,12598.596257765288,17276
17545,11044.340126260284,11106
19668,34500.25268889694,34552
2584,24289.82412689498,27148
18009,16532.24376405234,13574
21326,6496.129440169726,8638
24614,6794.083207247618,8638
321,19214.431964605268,18510
21320,34784.50616129244,41956
20394,39034.65078803277,37020
24416,29039.861932742013,34552
8001,43225.03888507818,40722
10147,37108.98406507258,39488
9672,39176.83367036669,40722
5408,38791.61049195678,38254
14910,46420.93285169256,44424
23630,36879.644063678985,38254
14483,46961.8146225741,46892
7583,34170.055273761274,28382
11489,11970.445075551734,11106
12302,27384.63609522259,29616
23955,16335.259702988858,18510
560,17444.536126389055,19744
10191,37778.34842360566,39488
1885,45292.8884903723,46892
20139,4029.580946328008,7404
10743,21850.563930145694,25914
20335,7807.345275598741,7404
12847,33757.431505986584,37020
19387,41900.12275496678,35786
7687,25147.315310502134,22212
23167,59125.42278917337,59232
8213,23377.419472285914,25914
17516,41684.595340527914,35786
23845,36210.39199741826,37020
1060,13625.558620798802,16042
22178,38676.940491259986,39488
7311,31831.764783026403,30850
20655,7807.345275598741,9872
17416,36439.731998811854,35786
21786,9347.901112421358,4936
6158,16018.65029026324,17276
11346,25147.315310502134,27148
8554,25087.558780807234,32084
24979,36040.80852571955,37020
11931,11970.33278327939,12340
21635,38947.49366897309,38254
13343,52009.80619549903,60466
19213,27884.416982056962,28382
1870,46434.520854102615,44424
3633,26756.372620736696,22212
16710,27884.416982056962,25914
1641,45022.447604931534,45658
24272,33730.03091662181,35786
402,34642.323278958516,38254
12186,16018.65029026324,13574
19517,26472.231440613537,25914
24077,9233.231111724559,7404
9691,36426.03170412947,35786
14758,12328.155372324522,7404
12596,34555.16615989884,34552
15211,19842.695439091167,18510
15771,36095.72199672146,38254
752,27425.736979269765,28382
2007,23249.049176906727,25914
6747,7922.0152762955395,8638
615,6895.052913262026,11106
11639,26229.191144537548,23446
21022,10842.400714231466,8638
13767,31703.394487647212,33318
3512,49813.58629482573,53062
21652,26316.34826359723,27148
